"","user_name","raw_timestamp_part_1","raw_timestamp_part_2","cvtd_timestamp","new_window","num_window","roll_belt","pitch_belt","yaw_belt","total_accel_belt","kurtosis_roll_belt","kurtosis_picth_belt","kurtosis_yaw_belt","skewness_roll_belt","skewness_roll_belt.1","skewness_yaw_belt","max_roll_belt","max_picth_belt","max_yaw_belt","min_roll_belt","min_pitch_belt","min_yaw_belt","amplitude_roll_belt","amplitude_pitch_belt","amplitude_yaw_belt","var_total_accel_belt","avg_roll_belt","stddev_roll_belt","var_roll_belt","avg_pitch_belt","stddev_pitch_belt","var_pitch_belt","avg_yaw_belt","stddev_yaw_belt","var_yaw_belt","gyros_belt_x","gyros_belt_y","gyros_belt_z","accel_belt_x","accel_belt_y","accel_belt_z","magnet_belt_x","magnet_belt_y","magnet_belt_z","roll_arm","pitch_arm","yaw_arm","total_accel_arm","var_accel_arm","avg_roll_arm","stddev_roll_arm","var_roll_arm","avg_pitch_arm","stddev_pitch_arm","var_pitch_arm","avg_yaw_arm","stddev_yaw_arm","var_yaw_arm","gyros_arm_x","gyros_arm_y","gyros_arm_z","accel_arm_x","accel_arm_y","accel_arm_z","magnet_arm_x","magnet_arm_y","magnet_arm_z","kurtosis_roll_arm","kurtosis_picth_arm","kurtosis_yaw_arm","skewness_roll_arm","skewness_pitch_arm","skewness_yaw_arm","max_roll_arm","max_picth_arm","max_yaw_arm","min_roll_arm","min_pitch_arm","min_yaw_arm","amplitude_roll_arm","amplitude_pitch_arm","amplitude_yaw_arm","roll_dumbbell","pitch_dumbbell","yaw_dumbbell","kurtosis_roll_dumbbell","kurtosis_picth_dumbbell","kurtosis_yaw_dumbbell","skewness_roll_dumbbell","skewness_pitch_dumbbell","skewness_yaw_dumbbell","max_roll_dumbbell","max_picth_dumbbell","max_yaw_dumbbell","min_roll_dumbbell","min_pitch_dumbbell","min_yaw_dumbbell","amplitude_roll_dumbbell","amplitude_pitch_dumbbell","amplitude_yaw_dumbbell","total_accel_dumbbell","var_accel_dumbbell","avg_roll_dumbbell","stddev_roll_dumbbell","var_roll_dumbbell","avg_pitch_dumbbell","stddev_pitch_dumbbell","var_pitch_dumbbell","avg_yaw_dumbbell","stddev_yaw_dumbbell","var_yaw_dumbbell","gyros_dumbbell_x","gyros_dumbbell_y","gyros_dumbbell_z","accel_dumbbell_x","accel_dumbbell_y","accel_dumbbell_z","magnet_dumbbell_x","magnet_dumbbell_y","magnet_dumbbell_z","roll_forearm","pitch_forearm","yaw_forearm","kurtosis_roll_forearm","kurtosis_picth_forearm","kurtosis_yaw_forearm","skewness_roll_forearm","skewness_pitch_forearm","skewness_yaw_forearm","max_roll_forearm","max_picth_forearm","max_yaw_forearm","min_roll_forearm","min_pitch_forearm","min_yaw_forearm","amplitude_roll_forearm","amplitude_pitch_forearm","amplitude_yaw_forearm","total_accel_forearm","var_accel_forearm","avg_roll_forearm","stddev_roll_forearm","var_roll_forearm","avg_pitch_forearm","stddev_pitch_forearm","var_pitch_forearm","avg_yaw_forearm","stddev_yaw_forearm","var_yaw_forearm","gyros_forearm_x","gyros_forearm_y","gyros_forearm_z","accel_forearm_x","accel_forearm_y","accel_forearm_z","magnet_forearm_x","magnet_forearm_y","magnet_forearm_z","classe"
"473","pedro",1323094982,760363,"05/12/2011 14:23","no",58,123,26.7,-4.11,19,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.35,-0.05,-0.39,-36,71,-166,-3,581,-368,147,2.67,58.7,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.64,-1.36,0.02,197,59,141,334,360,453,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-19.04019821,22.26304342,127.5727845,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,-0.11,-0.46,21,-18,91,525,-519,-39,92,30.2,76.8,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.47,1.46,-0.05,33,299,-152,-414,775,678,"A"
"474","pedro",1323094982,772292,"05/12/2011 14:23","no",58,123,26.6,-4.03,19,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.34,-0.03,-0.39,-36,70,-170,-4,586,-372,147,2,61,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.57,-1.35,0.07,195,49,133,314,370,457,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.77895528,25.50526321,118.1263504,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,-0.1,-0.49,24,-27,88,526,-519,-47,91.4,28.2,76,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.53,1.51,-0.11,18,287,-153,-396,787,693,"A"
"475","pedro",1323094982,880352,"05/12/2011 14:23","no",58,123,26.3,-3.7,19,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.34,-0.03,-0.43,-44,70,-172,-1,580,-361,147,-0.44,68.2,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.43,-1.08,-0.21,146,80,133,208,383,501,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.81733602,23.80386221,130.4013886,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,-0.06,-0.57,22,-11,90,524,-527,-66,89.8,22.3,74.1,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.56,1.53,-0.11,82,278,-146,-345,785,704,"A"
"476","pedro",1323094982,972372,"05/12/2011 14:23","yes",58,123,26.3,-3.45,20,"-1.374453","-0.405888","#DIV/0!","0.260148","-0.796589","#DIV/0!",-2.1,20,"-1.4",-4.2,18,"-1.4",2.18,2,"0.0000",0.3,123.3,0.7,0.4,26.3,0.4,0.2,-3.2,0.7,0.55,-0.37,-0.05,-0.41,-44,72,-172,2,587,-373,146,-2.52,74.2,20,68.3258,141.5405,5.5707,31.033,11.5608,8.0267,64.4277,29.0589,27.7863,772.0798,1.45,-0.96,-0.25,141,60,124,117,391,523,"-1.35100","-1.36583","-1.47027","-0.33979","0.09469","-0.13694",21.3,74.2,46,-2.5,-10.9,20,23.82,85.1,26,-4.2,25.5,131.2,"2.9137","0.5003","#DIV/0!","1.4437","-1.0674","#DIV/0!",38,135,"2.9",17.6,116.7,"2.9",20.41,18.31,"0.00",10,0.3634,-11.0964,9.8416,96.8565,24.9154,4.1742,17.4236,128.0307,4.5581,20.7765,0.39,-0.08,-0.46,24,-4,92,516,-531,-73,89.5,16.5,73.3,"-1.4431","0.6125","#DIV/0!","-0.3462","-1.4365","#DIV/0!",81.4,172,"-1.4",16.5,-174,"-1.4",64.9,346,"0.00",34,16.89189,56,101.10593,10222.40944,55.14595,22.42574,502.91366,48.80811,97.80665,9566.14132,-0.31,1.46,0.15,118,272,-152,-284,780,704,"A"
"477","pedro",1323094983,16295,"05/12/2011 14:23","no",59,123,26.3,-3.39,20,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.39,-0.05,-0.41,-43,72,-172,6,580,-381,146,-3.37,76.4,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41,-0.9,-0.28,120,50,114,101,394,533,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.7256693,17.09967307,136.2799862,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,-0.06,-0.46,16,-11,92,519,-526,-75,89.7,14.6,73.4,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.21,1.48,0.23,135,285,-155,-262,779,700,"A"
"478","pedro",1323094983,68285,"05/12/2011 14:23","no",59,123,26.3,-3.35,20,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4,-0.03,-0.41,-45,70,-174,2,583,-381,145,-4.7,80.1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,-0.85,-0.08,119,39,117,32,391,555,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.24319536,24.09138184,130.8210762,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,-0.08,-0.46,21,-9,85,524,-527,-75,90.3,11.3,73.8,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11,1.19,0.25,120,286,-158,-223,773,685,"A"
"479","pedro",1323094983,80344,"05/12/2011 14:23","no",59,123,26.3,-3.32,19,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4,-0.03,-0.41,-40,70,-173,3,576,-376,144,-6.21,84.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.36,-0.85,-0.05,89,47,105,-25,388,547,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.073823108,32.11359509,124.3558905,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,-0.06,-0.43,26,-5,78,523,-530,-85,90.6,8.69,74.3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1,0.98,0.13,119,270,-160,-197,765,665,"A"
"480","pedro",1323094983,80398,"05/12/2011 14:23","no",59,123,26.3,-3.32,20,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4,-0.03,-0.41,-41,72,-175,6,584,-380,144,-6.86,85.9,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,-0.82,-0.08,82,32,100,-38,389,547,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.146409083,30.20873203,125.9847505,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,-0.08,-0.39,25,-6,80,517,-533,-88,90.8,7.42,74.5,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.16,0.95,0.15,103,248,-161,-176,749,657,"A"
"481","pedro",1323094983,88366,"05/12/2011 14:23","no",59,123,26.2,-3.26,20,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.42,-0.03,-0.44,-42,69,-176,5,581,-379,143,-8.24,90,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,-0.87,-0.07,87,29,117,-94,390,541,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.094543673,29.7163868,126.9032601,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14,-0.11,-0.36,23,-4,75,519,-531,-94,91.2,4.95,74.8,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.16,0.98,0.11,138,270,-161,-147,751,643,"A"
"482","pedro",1323094983,132393,"05/12/2011 14:23","no",59,124,26.2,-3.27,20,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.45,-0.03,-0.44,-44,69,-175,6,579,-360,141,-11.2,97.7,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.33,-0.67,-0.31,25,18,97,-217,372,533,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,35.37031461,121.7093181,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1,-0.1,-0.33,24,0,65,516,-522,-111,92.1,2.72,77.3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,0.11,0.18,125,275,-167,-126,732,624,"A"
"483","pedro",1323094983,172324,"05/12/2011 14:23","no",59,124,26.3,-3.23,20,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.45,-0.03,-0.43,-43,70,-180,2,582,-381,140,-11.9,99.6,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.22,-0.59,-0.33,13,25,95,-237,376,535,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-15.3842768,37.06224499,116.6602703,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.16,-0.05,-0.28,26,-11,66,518,-528,-116,92.3,2.7,78.2,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0,0.13,124,268,-171,-134,733,618,"A"
"484","pedro",1323094983,248381,"05/12/2011 14:23","no",59,124,26.3,-3.28,20,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.47,-0.02,-0.44,-43,71,-176,9,576,-383,138,-13.2,104,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74,-0.45,-0.16,22,2,86,-287,360,538,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-19.08971214,31.57014197,119.8377425,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.31,0.06,-0.26,18,-11,54,517,-525,-143,93,3.55,81,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,-0.37,0.13,124,277,-179,-140,736,622,"A"
"485","pedro",1323094983,248419,"05/12/2011 14:23","no",59,124,26.3,-3.38,20,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.48,-0.02,-0.46,-42,74,-178,1,584,-379,138,-13.4,105,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,-0.48,0.03,23,2,77,-309,359,519,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-25.87888657,27.53713414,118.8133149,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.31,0.14,-0.36,17,-16,58,515,-536,-145,93.2,4.18,81.9,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,-0.53,0.08,113,273,-179,-150,745,632,"A"
"486","pedro",1323094983,260367,"05/12/2011 14:23","no",59,124,26.4,-3.43,20,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.48,-0.03,-0.48,-40,72,-179,2,576,-383,138,-13.5,106,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,-0.5,0.2,24,6,70,-311,356,515,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-16.58764049,31.71786971,121.0129458,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.21,0.21,-0.41,17,-9,51,503,-538,-153,93.4,4.9,82.7,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,-0.58,0.08,109,273,-180,-152,742,630,"A"
"487","pedro",1323094983,260424,"05/12/2011 14:23","no",59,124,26.4,-3.48,20,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.47,-0.03,-0.46,-36,66,-177,3,576,-380,138,-13.5,107,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,-0.53,0.31,19,7,69,-330,356,507,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.89913701,32.64057075,117.8933805,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.05,0.22,-0.49,17,-11,49,503,-540,-146,93.6,5.7,83.6,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,-0.67,0.13,118,279,-179,-162,743,623,"A"
"488","pedro",1323094983,280367,"05/12/2011 14:23","no",59,124,26.3,-3.51,19,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.43,-0.02,-0.43,-41,69,-172,6,583,-384,139,-13.3,109,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,-0.58,0.39,14,6,61,-347,358,497,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.20151066,16.45884779,138.6570184,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,0.29,-0.59,8,-4,48,497,-543,-171,94.4,8.46,85.5,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,-1.28,0.18,110,299,-177,-191,755,624,"A"
"489","pedro",1323094983,320373,"05/12/2011 14:23","no",59,124,26.3,-3.57,20,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.43,-0.02,-0.43,-38,72,-176,-1,587,-359,139,-13.1,111,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,-0.5,0.28,5,5,60,-366,365,492,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,4.291740576,26.03568503,130.6762961,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48,0.27,-0.51,12,2,45,489,-553,-178,94.7,11.8,87.3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47,-1.38,-0.03,90,305,-174,-217,760,620,"A"
"490","pedro",1323094983,340317,"05/12/2011 14:23","no",59,124,26.2,-3.49,20,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.43,-0.02,-0.43,-35,73,-176,4,585,-384,139,-13,112,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,-0.43,0.2,1,8,61,-372,357,484,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,33.47368373,123.6059489,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.59,0.19,-0.48,16,0,46,480,-563,-180,94.8,13.8,88.2,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47,-1.54,-0.1,106,306,-172,-255,773,638,"A"
"491","pedro",1323094983,428375,"05/12/2011 14:23","no",59,124,26.1,-3.44,20,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4,-0.03,-0.43,-44,68,-176,0,580,-382,138,-12.1,113,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.24,-0.18,-0.11,9,9,69,-377,353,486,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,13.17800184,32.47920328,121.8444906,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83,-0.24,-0.21,17,7,50,490,-557,-173,95.4,20.7,90.9,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,-1.91,-0.07,84,330,-160,-324,776,635,"A"
"492","pedro",1323094983,532326,"05/12/2011 14:23","no",59,124,26.1,-3.43,20,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.42,-0.03,-0.44,-43,74,-175,3,589,-380,138,-11.7,113,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.35,-0.1,-0.16,7,9,65,-374,353,487,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,13.00371882,35.30799297,119.2537203,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83,-0.37,-0.16,16,6,43,487,-557,-163,95.6,23.2,91.8,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47,-2.02,-0.15,79,327,-158,-335,781,632,"A"
"493","pedro",1323094983,552310,"05/12/2011 14:23","no",59,124,26.1,-3.42,20,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.43,-0.03,-0.46,-40,74,-175,4,581,-365,138,-11.3,113,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.47,-0.03,-0.23,9,11,73,-376,351,497,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.848789985,33.92322987,123.1019838,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88,-0.43,-0.05,18,1,51,495,-550,-167,95.7,26.1,92.8,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47,-2.17,-0.2,59,322,-155,-372,781,636,"A"
"494","pedro",1323094983,628301,"05/12/2011 14:23","no",59,124,26.1,-3.35,20,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.43,-0.05,-0.48,-40,73,-176,4,581,-378,138,-10.8,113,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.59,0.03,-0.3,11,15,80,-361,356,505,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.39599918,40.66280758,116.0179482,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.93,-0.43,0.07,22,-3,51,499,-553,-161,95.9,28.6,93.5,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,-2.2,-0.21,52,322,-153,-389,771,633,"A"
"495","pedro",1323094983,668376,"05/12/2011 14:23","no",59,124,26.1,-3.26,20,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.42,-0.03,-0.46,-45,68,-175,5,579,-366,137,-9.58,111,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.95,0.22,-0.41,11,18,93,-342,346,518,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-19.88416876,48.578025,103.9135809,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,-0.42,0.15,26,-11,48,504,-541,-146,96.5,34.7,95.3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47,-2.46,-0.2,61,330,-150,-459,753,632,"A"
"496","pedro",1323094983,668453,"05/12/2011 14:23","no",59,124,26.1,-3.22,20,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.43,-0.02,-0.44,-42,70,-175,3,582,-375,136,-8.73,110,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.19,0.31,-0.44,5,20,100,-338,338,525,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-36.23527038,46.42564505,96.29673746,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,-0.37,0.16,24,-19,44,508,-545,-125,96.9,37.7,96.3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,-2.59,-0.2,24,322,-149,-468,742,638,"A"
"497","pedro",1323094983,736380,"05/12/2011 14:23","no",59,124,26.1,-3.16,20,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.43,-0.03,-0.46,-40,68,-175,-4,584,-376,136,-5.53,105,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.88,0.5,-0.2,29,24,127,-256,332,567,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-38.83923031,33.97557739,104.204604,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79,-0.34,-0.02,22,-25,57,512,-529,-107,99.2,47.4,100,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,-2.68,-0.15,13,308,-151,-559,697,616,"A"
"498","pedro",1323094983,780313,"05/12/2011 14:23","no",59,124,26.1,-3.14,19,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.43,-0.03,-0.44,-43,67,-173,-2,580,-364,136,-4.14,103,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.99,0.53,-0.02,37,30,126,-215,337,574,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.06169128,31.61555798,112.7013654,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.72,-0.31,-0.03,21,-20,61,518,-532,-109,100,50.6,102,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,-2.75,-0.1,-15,300,-158,-585,661,622,"A"
